Provinsi,Kategori,Nama Usaha,Alamat Usaha,Nomor Telepon
JAWA TENGAH,INDUSTRI PENGOLAHAN,"SOLOCONE INDUSTRI, PT","JL TAMBAKAJI TIMUR NO 3, TAMBAKAJI, KEC. NGALIYAN, KOTA SEMARANG 50185",024-8664844; 024-8663420
JAWA TENGAH,INDUSTRI PENGOLAHAN,"SUMBER AGUNG SENTOSA, CV","KARANGANYAR RT. 04/RW. 10, PALUR, KEC. MOJOLABAN, KAB. SUKOHARJO 57554",0271-821778
JAWA TENGAH,INDUSTRI PENGOLAHAN,TENUN <HJ MUSLIHAH>,"KERTOHARJO RT. 01/RW. 03, KURIPAN KERTOHARJO, KEC. PEKALONGAN SELATAN, KOTA PEKALONGAN 51134",
JAWA TENGAH,INDUSTRI PENGOLAHAN,TENUN KAIN KASA <H SAIFUDIN>,"AMBOKEMBANG, KEC. KEDUNGWUNI, KAB. PEKALONGAN",
JAWA TENGAH,INDUSTRI PENGOLAHAN,TENUN LAZATEX <ROHIMAH>,"GG 16 RT. 30/RW. 11, PEKAJANGAN, KEC. KEDUNGWUNI, KAB. PEKALONGAN 51173",0285-785468
JAWA TENGAH,INDUSTRI PENGOLAHAN,TENUN ROSATEX <ROSIHAN WIBOWO>,"GG 16 RT. 29/RW. 11, PEKAJANGAN, KEC. KEDUNGWUNI, KAB. PEKALONGAN 51173",0816695662
JAWA TENGAH,INDUSTRI PENGOLAHAN,"TIRTA HUSADA FARMA, PT","JL SETIABUDI NO 129 RT. 03/RW. 08, SRONDOL KULON, KEC. BANYUMANIK, KOTA SEMARANG 50263",024-7472555; 024-7472335
JAWA TENGAH,INDUSTRI PENGOLAHAN,"TIRTA KENCANA SAKTI, PT","JL SIMONGAN NO 96 RT. 3/RW. 5, NGEMPLAKSIMONGAN, KEC. SEMARANG BARAT, KOTA SEMARANG 50148",024-7605840
JAWA TENGAH,INDUSTRI PENGOLAHAN,UPJ SIKLUS,"DSN KRAJAN KULON RT. 03/RW. 01, KEMANUKAN, KEC. BAGELEN, KAB. PURWOREJO 54174",081392877042
JAWA TENGAH,INDUSTRI PENGOLAHAN,USAHA <AFANDI>,"KENTINGAN RT. 11/RW. 06, PAKUMBULAN, KEC. BUARAN, KAB. PEKALONGAN 51171",08156590851
JAWA TENGAH,INDUSTRI PENGOLAHAN,"VETINDO CITRAPERSADA, PT","WIDOROSARI RT. 05/RW. 07, PUCANGAN, KEC. KARTASURA, KAB. SUKOHARJO 57168",0271-780542; 0271-781347
JAWA TENGAH,INDUSTRI PENGOLAHAN,"YEKATRIA FARMA, PT","JL MOJO NO 1 RT. 01/RW. 01, DAGEN, KEC. JATEN, KAB. KARANGANYAR 57731",0271-825381; 0271-823014
JAWA TENGAH,INDUSTRI PENGOLAHAN,"ZENITH, PT","JL TAMBAKAJI I NO 1, TAMBAKAJI, KEC. NGALIYAN, KOTA SEMARANG 50185",024-8663870; 024-8661574
DI YOGYAKARTA,INDUSTRI PENGOLAHAN,"BERLICO MULIA FARMA, PT","JL JOGYASOLO KM 10,6 JUWANGEN RT. 08/RW. 02, PURWO MARTANI, KEC. KALASAN, KAB. SLEMAN 55571",0274-496396; 0274-449396
DI YOGYAKARTA,INDUSTRI PENGOLAHAN,CALCUSOL,"JL CIK DITIRO NO 16 RT. 59/RW. 12, TERBAN, KEC. GONDOKUSUMAN, KOTA YOGYAKARTA 55223 wnw.calcusol.blog",0274-512914
DI YOGYAKARTA,INDUSTRI PENGOLAHAN,JAMU HERBAL <M BACHRONI>,"KWENI RT. 04, PANGGUNGHARJO, KEC. SEWON, KAB. BANTUL 55188",081227134411
JAWA TIMUR,INDUSTRI PENGOLAHAN,"ADITAMA RAYA FARMINDO, PT","INDUSTRI 2 45 C RT. 02/RW. 15, KALI RUNGKUT, KEC. RUNGKUT, KOTA SURABAYA 60293 8412509",081841252223
JAWA TIMUR,INDUSTRI PENGOLAHAN,"AFI FARMA, PT","JL MAUNI NO 39 RT. 03/RW. 03, BANGSAL, KEC. PESANTREN, KOTA KEDIRI 64131",0354-683675; 0354-0354673777
JAWA TIMUR,INDUSTRI PENGOLAHAN,"BALATIF, PT","JL TENAGA TENGAH 5 RT. 04/RW. 05, BLIMBING, KEC. BLIMBING, KOTA MALANG 65125",0341-497172
JAWA TIMUR,INDUSTRI PENGOLAHAN,"BAYER INDONESIA, PT","RUNGKUT INDUSTRI 1 NO 12 RT. 01/RW. 05, KENDANGSARI, KEC. TENGGILIS MEJOYO, KOTA SURABAYA 60292",
JAWA TIMUR,INDUSTRI PENGOLAHAN,"BERNO FARM, PT","JL TEBEL BARAT RT. 07/RW. 01, TEBEL, KEC. GEDANGAN, KAB. SIDOARJO 61254",031-8912222; 031-8912336
JAWA TIMUR,INDUSTRI PENGOLAHAN,"BOSVIROHA, PT","RAYA MARGOREJO INDAH 8-12 RT. 02/RW. 8, MARGOREJO, KEC. WONOCOLO, KOTA SURABAYA 60238",
JAWA TIMUR,INDUSTRI PENGOLAHAN,"CITRA ALAM, UD","JL PDS POWARNO NO 37 RT. 03/RW. 02, MANGKUJAYAN, KEC. PONOROGO, KAB. PONOROGO 63413",0352-484637; 0352-484637
JAWA TIMUR,INDUSTRI PENGOLAHAN,"DURA FARMA JAYA, PT","RUNGKUT INDUSTRI 3 66, RUNGKUT TENGAH, KEC. GUNUNG ANYAR, KOTA SURABAYA 60293",031-8410466; 031-8433848
JAWA TIMUR,INDUSTRI PENGOLAHAN,"EMJEBE PHARMA, PT","DSN BABATAN RT. 10/RW. 03, BAKALAN, KEC. PURWOSARI, KAB. PASURUAN 67162",0343-611673
JAWA TIMUR,INDUSTRI PENGOLAHAN,"ESA DASA FARMA, PT","JL RAYA KEDAMEAN RT. 12/RW. 05, KEDAMEAN, KEC. KEDAMEAN, KAB. GRESIK 61175",031-7911143; 031-7911143
JAWA TIMUR,INDUSTRI PENGOLAHAN,"FIRST MEDI DHARMA, PT","JL RAYA SUMORAME NO 41 RT. 02/RW. 07, SUMORAME, KEC. CANDI, KAB. SIDOARJO 61271",031-8963818
JAWA TIMUR,INDUSTRI PENGOLAHAN,"FUKUMI, PT","DSN BULURESIK, MANDUROMANGGUNGGAJA, KEC. NGORO, KAB. MOJOKERTO",0321-6820247; 0321-03216820247
JAWA TIMUR,INDUSTRI PENGOLAHAN,"HENSON FARMA, PT","KARANG PILANG BARAT NO 200, KARANG PILANG, KEC. KARANG PILANG, KOTA SURABAYA",031-7662601
JAWA TIMUR,INDUSTRI PENGOLAHAN,HEPTASARI UNGGUL,"JL DEMAK 289 RT. 15/RW. 04, DUPAK, KEC. KREMBANGAN, KOTA SURABAYA 60179",031-3551061; 031-0313538061
JAWA TIMUR,INDUSTRI PENGOLAHAN,"HERBA BAGUS, CV","JL MANUNGGAL NO 18 RT. 07/RW. 07, MOJOLANGU, KEC. LOWOKWARU, KOTA MALANG 65142",0341-406623
JAWA TIMUR,INDUSTRI PENGOLAHAN,"INDO ABADI SARI MAKMUR, PT","DSN NGABLAK DESA GEMPOL KURUNG RT. 01/RW. 03, GEMPOLKURUNG, KEC. MENGANTI, KAB. GRESIK 61174",031-7990889; 031-0317990090
JAWA TIMUR,INDUSTRI PENGOLAHAN,"INFARMIND, PT","JL WONOKOYO PANDAAN, WONOKOYO, KEC. BEJI, KAB. PASURUAN",343-656374
JAWA TIMUR,INDUSTRI PENGOLAHAN,"INTERBAT, PT","JL TEBEL BARAT RT. 08/RW. 01, TEBEL, KEC. GEDANGAN, KAB. SIDOARJO 61254",031-8941201; 031-8914015
JAWA TIMUR,INDUSTRI PENGOLAHAN,"INTERBAT, PT","JL HR MOCHAMAD MANGUNDIPROJO I RT. 02/RW. 03, BANJARKEMANTREN, KEC. BUDURAN, KAB. SIDOARJO 61252",031-8914201; 031-8914015
JAWA TIMUR,INDUSTRI PENGOLAHAN,"INVION, PT","JL RAYA KASRI NO 153 RT. 01/RW. 02, TAWANG REJO, KEC. PANDAAN, KAB. PASURUAN 67156",
JAWA TIMUR,INDUSTRI PENGOLAHAN,JAMU HERBAL,"PERGUDANGAN MEICO BLOK F 16, DSN SUMPUT RT. 09/RW. 02, SUMPUT, KEC. DRIYOREJO, KAB. GRESIK 61177",081358261166
JAWA TIMUR,INDUSTRI PENGOLAHAN,"JAMU IBU JAYA, PT","DSN NEAMPEL RT. 15/RW. 02, TANJUNGSARI, KEC. TAMAN, KAB. SIDOARJO 61257",
JAWA TIMUR,INDUSTRI PENGOLAHAN,"JAMU KEL, TANI ""REJEKI""","DSN NGULAN KULON RT. 15/RW. 06, NGULANKULON, KEC. POGALAN, KAB. TRENGGALEK 66317",355-7710296
JAWA TIMUR,INDUSTRI PENGOLAHAN,JAMU NIKISARI,"JL MENUR NO 10, JANTI, KEC. PAPAR, KAB. KEDIRI 64153",352-529322
JAWA TIMUR,INDUSTRI PENGOLAHAN,JAMU SIDO JODO <KUSHA DIANTO>,"DSN TEGALSARI RT. 22/RW. 07, JABON, KEC. MOJOANYAR, KAB. MOJOKERTO 61364",
JAWA TIMUR,INDUSTRI PENGOLAHAN,"JAYA AGUNG MAKMUR, PT","JL RAYA PANDAN LANDUNG NO 38 A RT. 05/RW. 01, PANDANLANDUNG, KEC. WAGIR, KAB. MALANG 65158",0341-580139
JAWA TIMUR,INDUSTRI PENGOLAHAN,"KALIROTO, PT","JL SIDORAME 19, SIDOTOPO, KEC. SEMAMPIR, KOTA SURABAYA",031-3711717
JAWA TIMUR,INDUSTRI PENGOLAHAN,"KEMBANG BULAN, PT","JL DEMAK 275 RT. 04/RW. 03, DUPAK, KEC. KREMBANGAN, KOTA SURABAYA 60179",
JAWA TIMUR,INDUSTRI PENGOLAHAN,"KIMIA FARMA, PT","JL RAYA PABRIK YODIUM DSN BELUK RT. 04/RW. 02, JOMBOK, KEC. KESAMBEN, KAB. JOMBANG 61484",0321-397303
JAWA TIMUR,INDUSTRI PENGOLAHAN,"KITOSINDO, PT","JL RATA JETIS-PERNING RT. 01/RW. 01, JETIS, KEC. JETIS, KAB. MOJOKERTO 61352",085746370020
JAWA TIMUR,INDUSTRI PENGOLAHAN,"KUDA BERSAUDARA, PT","SIMO KWAGEAN KUBURAN RT. 04/RW. 02, BANYU URIP, KEC. SAWAHAN, KOTA SURABAYA 60257",031-5346172
JAWA TIMUR,INDUSTRI PENGOLAHAN,"MEIJI INDONESIA PHARMACEUTICAL, PT","JL MOJOPARON 1, MOJOPARON, KEC. REMBANG, KAB. PASURUAN 67153",343-741102; 343-741103
JAWA TIMUR,INDUSTRI PENGOLAHAN,"MEIJI INDONESIA, PT","JL MOJOPARON NO 1 BANGIL PASURUAN, MOJOPARON, KEC. REMBANG, KAB. PASURUAN 67152",0343-741102; 0343-03430741103
JAWA TIMUR,INDUSTRI PENGOLAHAN,"MERCK SHARP DOHME DHARMA, PT","JL RAYA PANDAAN KM 48 , KARANG JATI, KEC. PANDAAN, KAB. PASURUAN 69156",031-60040700; 031-631182
JAWA TIMUR,INDUSTRI PENGOLAHAN,"MULTI DUTA UTARI, PT","GED EKONOMI LT 4, JL EMBONG MALANG 61-66 RT. 01/RW. 08, KEDUNGDORO, KEC. TEGALSARI, KOTA SURABAYA 60261",031-5325232; 031-0315325212
JAWA TIMUR,INDUSTRI PENGOLAHAN,"NATURA LABORATORIA PRIMA, PT","JL STADION 26 RT. 03/RW. 06, PANDAAN, KEC. PANDAAN, KAB. PASURUAN 67156",0343-633432; 0343-633435
JAWA TIMUR,INDUSTRI PENGOLAHAN,"NECESSTY INDONESIA, PT","PERGUDANGAN SINAR GEDANGAN BLOK D3A, GEMURUNG, KEC. GEDANGAN, KAB. SIDOARJO 61254",0031-8011500
JAWA TIMUR,INDUSTRI PENGOLAHAN,NIKI SARI <BUDI>,"DSN JANTI RT. 03/RW. 02, JANTI, KEC. PAPAR, KAB. KEDIRI 64153",0354-529322
JAWA TIMUR,INDUSTRI PENGOLAHAN,"NOVAPHARIN PHARMACEUTICAL INDUSTRIES, PT","JL RAYA KEPATIHAN 112 DUSON KEPATIHAN RT. 07/RW. 02, KEPATIHAN, KEC. MENGANTI, KAB. GRESIK 61174",031-7994614; 031-0317994616
JAWA TIMUR,INDUSTRI PENGOLAHAN,"OSAKI MEDICAL INDONESIA, PT","JL REMBANG INDUSTRI III NO 30 PIER , PEJANGKUNGAN, KEC. REMBANG, KAB. PASURUAN 67152",0343-740260; 0343-740261
JAWA TIMUR,INDUSTRI PENGOLAHAN,"OTSUKA INDONESIA, PT","JL SUMBER WARAS 25, KALIREJO, KEC. LAWANG, KAB. MALANG 65216",341-426244; 341-426644
JAWA TIMUR,INDUSTRI PENGOLAHAN,"PARIT PADANG GLOBAL, PT","JL RUNGKUT INDUSTRI NO 19 RT. 01/RW. 05, KENDANGSARI, KEC. TENGGILIS MEJOYO, KOTA SURABAYA 60293",
JAWA TIMUR,INDUSTRI PENGOLAHAN,"PAYUNG PUSAKA MANDIRI, PT","JL RAYA MINGGIRAN RT. 01/RW. 01, BANGSONGAN, KEC. KAYEN KIDUL, KAB. KEDIRI 64185",0354-528730
JAWA TIMUR,INDUSTRI PENGOLAHAN,"PAYUNG PUSAKA, PT","JL RAYA MINGGIRAN 38 , BANGSONGAN, KEC. KAYEN KIDUL, KAB. KEDIRI 64183",354-528730; 354-528731
JAWA TIMUR,INDUSTRI PENGOLAHAN,PERUSAHAAN BERNOFARM,"JL GATOT SUBROTO NO 68, BANJARKEMANTREN, KEC. BUDURAN, KAB. SIDOARJO",031-8913015; 031-8912336
JAWA TIMUR,INDUSTRI PENGOLAHAN,"PFIZER INDONESIA, PT","RUNGKUT MADYA 43 RT. 02/RW. 07, RUNGKUT KIDUL, KEC. RUNGKUT, KOTA SURABAYA 60293 031-8722515 Ext: 6",
JAWA TIMUR,INDUSTRI PENGOLAHAN,"PIM PHARMACEUTICAL, PT","DSN JAWI RT. 1/RW. 1, CANDI WATES, KEC. PRIGEN, KAB. PASURUAN 67157",0343-631295
JAWA TIMUR,INDUSTRI PENGOLAHAN,PJ DAYANG SUMBI,"DSN SAMBILAWANG RT. 04/RW. 02, SAMBILAWANG, KEC. DLANGGU, KAB. MOJOKERTO 61371",0321-511239; 0321-0321511817
JAWA TIMUR,INDUSTRI PENGOLAHAN,"PMH PRESTO MEDIKA HAUSE, PT","NIP BLOK H3, NGORO, KEC. NGORO, KAB. MOJOKERTO 61385",0321-6819561
JAWA TIMUR,INDUSTRI PENGOLAHAN,"RAMA EMERALD, PT","DSN KELAMPOK RT. 11/RW. 4, TENARU, KEC. DRIYOREJO, KAB. GRESIK 61177",031-7507406
JAWA TIMUR,INDUSTRI PENGOLAHAN,"RHINO ADVERTISING, PT","KOMPLEK RUKO ISTANA DINOYO BLOK D5 RT. 06/RW. 01, DINOYO, KEC. LOWOKWARU, KOTA MALANG 65144",089639467844
JAWA TIMUR,INDUSTRI PENGOLAHAN,"RIWAY INTERNASIONAL, PT","JL RAYA GUBENG NO 19-21 GRAHA SA RT. 03/RW. 04, GUBENG, KEC. GUBENG, KOTA SURABAYA 60281",031-5040321
JAWA TIMUR,INDUSTRI PENGOLAHAN,ROL SURYA PRIMAFARMA,"JL PATIMURA 25 RT. 03/RW. 06, PANDAAN, KEC. PANDAAN, KAB. PASURUAN 61756",0343-631897; 0343-632781
JAWA TIMUR,INDUSTRI PENGOLAHAN,"SAHABAT LK HIDUP, PT","JL EMBONG MALANG NO 80 RT. 03/RW. 02, GENTENG, KEC. GENTENG, KOTA SURABAYA 60275",031-5340971
JAWA TIMUR,INDUSTRI PENGOLAHAN,"SAMA BAYU MANDALA, PT","JL YOS SUDARSO NO 70 LK TANJUNG RT. 03/RW. 01, KLATAK, KEC. KALIPURO, KAB. BANYUWANGI 68421",0333-420515
JAWA TIMUR,INDUSTRI PENGOLAHAN,"SANDAL FARMA, PT","JL KENJERAN 401 RT. 04/RW. 03, GADING, KEC. TAMBAKSARI, KOTA SURABAYA 60134",031-3894545; 031-0313999921
JAWA TIMUR,INDUSTRI PENGOLAHAN,"SARI AKAR GINSENG, UD","DSN KABAT MANTREN, WRINGIN PUTIH, KEC. MUNCAR, KAB. BANYUWANGI 68472",333-591914; 333-591914
JAWA TIMUR,INDUSTRI PENGOLAHAN,SEGER WARAS,"JL INDUSTRI SRUNI RT. 01/RW. 01, SRUNI, KEC. GEDANGAN, KAB. SIDOARJO 61254",085777632112
JAWA TIMUR,INDUSTRI PENGOLAHAN,"SEKAAWAN FARMASI IND <USFI>, PT","JL KEDUNG COWEK NO 31 - 345 RT. 04/RW. 02, TANAH KALI KEDINDING, KEC. KENJERAN, KOTA SURABAYA 60129",0313-715451; 0313-3711996
JAWA TIMUR,INDUSTRI PENGOLAHAN,"SHELPASINDO PHARCO, PT","JL RAYA BERBEK NO 38 RT. 02/RW. 02, BERBEK, KEC. WARU, KAB. SIDOARJO 61256",0318-672371
JAWA TIMUR,INDUSTRI PENGOLAHAN,"SINAR RAYA NUGRAHA AHMADARIS MEDIKA, PT","JL WERKUDORO 11 RT. 06/RW. 02, POLEHAN, KEC. BLIMBING, KOTA MALANG 65121",081233659555
JAWA TIMUR,INDUSTRI PENGOLAHAN,"SUMBER KESEHATAN BARU, PT","JL WELIRANG NO 18, SAWAHAN, KEC. SAWAHAN, KOTA SURABAYA 60251",031-5341545; 031-0315317419
JAWA TIMUR,INDUSTRI PENGOLAHAN,"SUMBER KESEHATAN BARU, PT","JL JAWA DSN BINANGUN RT. 11/RW. 03, WADUNGASIH, KEC. BUDURAN, KAB. SIDOARJO 61252",031-5341545; 031-5317419
JAWA TIMUR,INDUSTRI PENGOLAHAN,"SURYA DERMATO MEDICA LAB, PT","RUNGKUT INDUSTRI 3 NO 31, RUNGKUT TENGAH, KEC. GUNUNG ANYAR, KOTA SURABAYA",031-8493209
JAWA TIMUR,INDUSTRI PENGOLAHAN,SURYA HERBAL,"SUKOMANUNGGAL NO 100, SUKO MANUNGGAL, KEC. SUKO MANUNGGAL, KOTA SURABAYA",031-7493344
JAWA TIMUR,INDUSTRI PENGOLAHAN,"TIRTA MAS MEGAH, PT","RUNGKUT INDUSTRI 1 NO 6, KENDANGSARI, KEC. TENGGILIS MEJOYO, KOTA SURABAYA",031-8438523
JAWA TIMUR,INDUSTRI PENGOLAHAN,"USFA, CV","DSN MOJOJEJER RT. 02/RW. 03, PESANGGRAHAN, KEC. KUTOREJO, KAB. MOJOKERTO 61383",0321-534252; 0321-0321594001
JAWA TIMUR,INDUSTRI PENGOLAHAN,"VITAPHARM, PT","JL PANJANG JIWO 42 RT. 01/RW. 02, PANJANG JIWO, KEC. TENGGILIS MEJOYO, KOTA SURABAYA 60299",031-8435657; 031-0318438022
JAWA TIMUR,INDUSTRI PENGOLAHAN,"WIDATRA BHAKTI, PT","JL STADION RT. 03/RW. 06, PANDAAN, KEC. PANDAAN, KAB. PASURUAN 67156",0343-631575; 0343-631576
BANTEN,INDUSTRI PENGOLAHAN,"ANUGRAH ARGON MEDIKA, PT","PINANG KUNCIRAN RT. 04/RW. 01, PINANG, KEC. PINANG, KOTA TANGERANG",021-22353601
BANTEN,INDUSTRI PENGOLAHAN,"ARGO MANA JAYA L, PT","PERGUDANGAN MUTIARA KOSAMBI 1 BLOK A6 NO. 11 RT. 01/RW. 07, KOSAMBI TIMUR, KEC. KOSAMBI, KAB. TANGERANG 15213",
BANTEN,INDUSTRI PENGOLAHAN,"ARTOIS, PT","JL PRABU SILIWANGI NO. 2 RT. 01/RW. 01, KRONCONG, KEC. JATI UWUNG, KOTA TANGERANG 15132",021-59033481
BANTEN,INDUSTRI PENGOLAHAN,"ASUN JAMU KUDA EMAS, PT","KP BELIMBING RT. 24/RW. 12, BELIMBING, KEC. KOSAMBI, KAB. TANGERANG 15212",
BANTEN,INDUSTRI PENGOLAHAN,"AVINDO, PT","PERGUDANGAN MUTIARA KOSAMBI 2 RT. 04/RW. 08, BENDA, KEC. BENDA, KOTA TANGERANG 15125 net.id",
BANTEN,INDUSTRI PENGOLAHAN,BAHAN BAKU OBAT <TIMOTIUS>,"KP KUBANG MENYAWAK RT. 03/RW. 01, WARNASARI, KEC. CITANGKIL, KOTA CILEGON 42443",08128830356
BANTEN,INDUSTRI PENGOLAHAN,"BAPAK DJENGGOT, PT","JL YOS SUDARSO RT. 01/RW. 04, KEBON BESAR, KEC. BATUCEPER, KOTA TANGERANG 15122",
BANTEN,INDUSTRI PENGOLAHAN,"BIMA MITRA FARMA, PT","JL PRABU SILIWANGI RT. 03/RW. 04, KRONCONG, KEC. JATI UWUNG, KOTA TANGERANG 15134",021-5900382; 021-5902303
BANTEN,INDUSTRI PENGOLAHAN,"BINTANG KUPU KUPU, PT","JL GATOT SUBROTO KM 5,5, KRONCONG, KEC. JATI UWUNG, KOTA TANGERANG",
BANTEN,INDUSTRI PENGOLAHAN,"BROMO PHARMACEUTICAL, PT","JL BLOK A NO 10 RT. 03/RW. 3, GANDASARI, KEC. JATI UWUNG, KOTA TANGERANG 15137",
BANTEN,INDUSTRI PENGOLAHAN,"BUKWANG MEDICAL, PT","KP CANDU RT. 02/RW. 07, CURUG KULON, KEC. CURUG, KAB. TANGERANG 15810",
BANTEN,INDUSTRI PENGOLAHAN,CIBADAK INDAH SARI FARM,"KP BUNGAOK RT. 01/RW. 03, CARINGIN, KEC. LEGOK, KAB. TANGERANG 15820",
BANTEN,INDUSTRI PENGOLAHAN,"CITRA DELI KREASI TAMA, PT","JL KARET RAYA NO 85 RT. 02/RW. 03, MEKAR JAYA, KEC. SEPATAN, KAB. TANGERANG 15520",
BANTEN,INDUSTRI PENGOLAHAN,"CITRA DELI KREASITAMA, PT","JL ARYA KEMUNING NO. 85, KARET, KEC. SEPATAN, KAB. TANGERANG 15131",021-5584461
BANTEN,INDUSTRI PENGOLAHAN,"CITRA PRIMA INDO KENCANA, PT","JL RAYA SERANG KM 22 KP COGREG RT. 01/RW. 03, PASIR BOLANG, KEC. TIGARAKSA, KAB. TANGERANG 15720",021-5962745
BANTEN,INDUSTRI PENGOLAHAN,"CORSA INDUSTRIES LTD, PT","JL GATOT SUBROTO KM 75 RT. 03/RW. 01, MANIS JAYA, KEC. JATI UWUNG, KOTA TANGERANG 15136",
BANTEN,INDUSTRI PENGOLAHAN,"DINAMIKA DWI PUTRA PERKASA JASA, PT","JL RAYA DADAP RT. 01/RW. 05, D A D A P, KEC. KOSAMBI, KAB. TANGERANG",
BANTEN,INDUSTRI PENGOLAHAN,"FARMA INDONESIA, PT","TAMAN TEKNO BLOK H1 NOMOR 18 RT. 18/RW. 5, SETU, KEC. SETU, KOTA TANGERANG SELATAN 15314",
BANTEN,INDUSTRI PENGOLAHAN,"GOLDEN CORAL, PT","KAWASAN INDUSTRI MKR JAYA JL KARET RT. 04/RW. 02, MEKAR JAYA, KEC. SEPATAN, KAB. TANGERANG 15520",
BANTEN,INDUSTRI PENGOLAHAN,"GUARDIAN PHARMATAMA, PT","JL GATOT SUBROTO KM 85 RT. 06/RW. 01, MANIS JAYA, KEC. JATI UWUNG, KOTA TANGERANG 15136",021-5914043; 021-5918579
BANTEN,INDUSTRI PENGOLAHAN,"HERMED, PT","JL CUKANGGALIH 2 NO 15 RT. 02/RW. 04, CUKANG GALIH, KEC. CURUG, KAB. TANGERANG 15810",021-5980471; 021-5980472
BANTEN,INDUSTRI PENGOLAHAN,"IMEDKO DJAJA, PT","JL RAYA SERANG RT. 01/RW. 03, BALA RAJA, KEC. BALARAJA, KAB. TANGERANG 15610",021-5950101
BANTEN,INDUSTRI PENGOLAHAN,"INDO KAPAS PRIMA, PT","JL RAYA DADAP RT. 01/RW. 05, D A D A P, KEC. KOSAMBI, KAB. TANGERANG 15211",
BANTEN,INDUSTRI PENGOLAHAN,"INDOFARMA (PERSERO) TBK, PT","JL HONORIS RAYA BLOK RV NO. 38 RUKO VERSAIL, KEC. KARAWACI, KOTA TANGERANG",
BANTEN,INDUSTRI PENGOLAHAN,"INTERTIA UTAMA, PT","TITAN CENTER LANTAI 5 BLOK B7 NO 5 RT. 03/RW. 01, PONDOK JAYA, KEC. PONDOK AREN, KOTA TANGERANG SELATAN 15424",021-7454111; 021-7454111
BANTEN,INDUSTRI PENGOLAHAN,"KONG PARMA, PT","KP NAGREG RT. 04/RW. 01, SENTUL, KEC. BALARAJA, KAB. TANGERANG 15610",021-5951401; 021-5951403
BANTEN,INDUSTRI PENGOLAHAN,"LAPI LABORATORIES, PT","KAWASAN INDUSTRI MODERN CIKANDE RT. 01/RW. 04, NAMBO ILIR, KEC. KIBIN, KAB. SERANG 42185",0254-402150
BANTEN,INDUSTRI PENGOLAHAN,"MEDIKON PRIMA LABIRATORIES, PT","JL RAYA SERANG KM 12 RT. 01/RW. 04, SUKA DAMAI, KEC. CIKUPA, KAB. TANGERANG 15710",021-5963504
BANTEN,INDUSTRI PENGOLAHAN,"MITRAVET, PT","TAMAN TEKNO BLOK LI NO 7 RT. 18/RW. 05, SETU, KEC. SETU, KOTA TANGERANG SELATAN 15314",0211-750801651
BANTEN,INDUSTRI PENGOLAHAN,"MOLEX AYUS, PT","JL RAYA SERANG RT. 01/RW. 01, BUNDER, KEC. CIKUPA, KAB. TANGERANG 15710",08128794390
BANTEN,INDUSTRI PENGOLAHAN,"MUDITA KARUNA, PT","JL GATOT SUBROTO RT. 01/RW. 06, KRONCONG, KEC. JATI UWUNG, KOTA TANGERANG 15134",
BANTEN,INDUSTRI PENGOLAHAN,MULTI SARANA FARMA,"RUKO CRYSTAL 2 NO 30 RT. 01/RW. 18, PAKULONAN BARAT, KEC. KELAPA DUA, KAB. TANGERANG 15811",021-5470527
BANTEN,INDUSTRI PENGOLAHAN,"ORYZA FARMA INDONESIA, PT","KAWASAN INDUSTRI MODERN 3, NAMBO ILIR, KEC. KIBIN, KAB. SERANG",0254-401866; 0254-401865
BANTEN,INDUSTRI PENGOLAHAN,"PAROS INDONESIA, PT","KP POS BITUNG RT. 01/RW. 04, KADU, KEC. CURUG, KAB. TANGERANG 15810",021-7200981
BANTEN,INDUSTRI PENGOLAHAN,"PERINDUSTRIAN BAPAK DJENGGOT, PT","JL YOS SUDARSO NO. 147,, KEBON BESAR, KEC. BATUCEPER, KOTA TANGERANG",
BANTEN,INDUSTRI PENGOLAHAN,"PRATAPA NIRMALA, PT","JL INDUSTRI RAYA 2 KP NO 1 RT. 06/RW. 04, PASIR JAYA, KEC. JATI UWUNG, KOTA TANGERANG 15135",021-5901876; 021-5901984
BANTEN,INDUSTRI PENGOLAHAN,"PUTRA PERSADA HERBAL, CV","JL BAROKAH 1 LARANGAN UTARA CILEDUG RT. 02/RW. 10, LARANGAN UTARA, KEC. LARANGAN, KOTA TANGERANG 15154",085310491158
BANTEN,INDUSTRI PENGOLAHAN,"REXON INDONESIA, PT","CIKANDE, KEC. CIKANDE, KAB. SERANG",
BANTEN,INDUSTRI PENGOLAHAN,"SAMCOFARMA, PT","JL GATOT SUBROTO KM 3,5 RW 01 RT 01, UWUNG JAYA, KEC. CIBODAS, KOTA TANGERANG",
BANTEN,INDUSTRI PENGOLAHAN,"SINAR KALIMAN SEHAT, PT","KP PICUNG KEPUH 2 RT. 04/RW. 05, PASAR KEMIS, KEC. PASARKEMIS, KAB. TANGERANG 15560",
BANTEN,INDUSTRI PENGOLAHAN,"SUKSES ABADI, CV","KP JATAKE RT. 05/RW. 02, JATAKE, KEC. PAGEDANGAN, KAB. TANGERANG 15850",085210050155
BANTEN,INDUSTRI PENGOLAHAN,"SUNTHI SEPURI, PT","KP BOJONG RT. 02/RW. 01, BOJONG, KEC. CIKUPA, KAB. TANGERANG 15710",
BANTEN,INDUSTRI PENGOLAHAN,"TENAGA TANI FRAMA, PT","JL VETERAN KP BITUNG, KADU JAYA, KEC. CURUG, KAB. TANGERANG",
