Provinsi,Kategori,Nama Usaha,Alamat Usaha,Nomor Telepon
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,DANAU TOBA INTL COTTAGE BERASTAGI,"JL GUNDALING NO 66, GONGSOL, KEC. MERDEKA 22153",0628-91347; 0628-91346
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,GRAND MUTIARA HOTEL,"JL PECEREN NO 168, SEMPAJAYA, KEC. BERASTAGI 22152",0628-91385; 0628-91385
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,GRAND ORRI HOTEL,"JL JAMIN GINTING LAU GUMBA BERASTAGI, LAU GUMBA, KEC. BERASTAGI 22152",0628-91200; 0628-92400
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,GREEN GARDEN HOTEL,"JL PECEREN NO 30, SEMPAJAYA, KEC. BERASTAGI 22152",0628-91777; 0628-91778
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,MIKIE HOLIDAY HOTEL,"JL LETJEN JAMIN GINTING , SEMPAJAYA, KEC. BERASTAGI 22152",0628-91650; 0628-91652
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,RUDANG HOTEL,"JL JAMIN GINTING NO 16, SEMPAJAYA, KEC. BERASTAGI 22152",062-891999
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,SIBAYAK INTERNASIONAL HOTEL,"JL MERDEKA NO 1 BERASTAGI, GONGSOL, KEC. MERDEKA 22153",0628-91301; 0628-91307
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,SINABUNG RESORT HOTEL,"JL KOLAM RENANG, GUNDALING I, KEC. BERASTAGI 22152",0628-91400; 0628-91300
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,IYO RUMAH MAKAN,"JL KAPTEN BANGSI SEMBIRING, LAU CIMBA, KEC. KABANJAHE 22114",081360217156
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,MARIRAS RUMAH MAKAN,"JL KAPTEN PALA BANGUN, GUNG LETO, KEC. KABANJAHE 22111",081263904292
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,WARUNG WAJIK BAHAGIA 1,"JL JAMIN GINTING, SEMPAJAYA, KEC. BERASTAGI 22152",081361600666
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,WARUNG WAJIK BAHAGIA 2,"JL JAMIN GINTING , SEMPAJAYA, KEC. BERASTAGI 22152",
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,CREW HOTEL,"JL ATERI KUALANAMU, TUMPATAN NIBUNG, KEC. BATANG KUIS 20372",082365211199
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,DELI INDAH HOTEL,JL BESAR LUBUK PAKAM NO 99,
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,"DELI RIVER RESORT, PT","JL RAYA NAMO RAMBE NO 129, DELI TUA, KEC. NAMO RAMBE 20356",061-7027964; 061-4012965
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,MIYANA HOTEL,"JL H ANIF NO 28 DSN 1 RT. 01/RW. 11, SAMPALI, KEC. PERCUT SEI TUAN 20371",061-80033999
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,THE HILL HOTEL-RESORT SIBOLANGIT,"JL JAMIN GINTING KM 45.3 , SUKA MAKMUR, KEC. SIBOLANGIT 20357",081361538412
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,"ANUGERAH JAYA, PT <BROWN CAFE>","BANDARA KUALANAMU, PASAR ENAM KUALA NAMU, KEC. BERINGIN",
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,AYAM PENYET <JOKO SOLO>,"JL BATANG KUIS DSN 2, SENA, KEC. BATANG KUIS 20372",086142079641
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,AYAM PENYET CINDELARAS,"JL BINJAI KM 13,6, MULYOREJO, KEC. SUNGGAL 20351",
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,"BUMI SARANA INDONESIA, PT <BAKSO SOLO>","BANDARA KUALANAMU, PASAR ENAM KUALA NAMU, KEC. BERINGIN",
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,CITRA MANDIRI KARYA,"BANDARA KUALANAMU AREA PARKIRAN B, PASAR ENAM KUALA NAMU, KEC. BERINGIN",081260801631
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,"CITRA MANDIRI KARYA, PT","BANDARA KUALANAMU, PASAR ENAM KUALA NAMU, KEC. BERINGIN",081260801631
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,"DUNKINDO LESTARI, PT","BANDARA KUALANAMU, PASAR ENAM KUALA NAMU, KEC. BERINGIN",
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,"DUNKINDO LESTARI, PT","JL MEDAN BINJAI KM 13.5 SUNGGAL, SEI SEMAYANG, KEC. SUNGGAL 20352",061-8441759
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,"EXCELSO, PT","BANDARA KUALANAMU DOMESTIK, PASAR ENAM KUALA NAMU, KEC. BERINGIN",
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,"FASTFOOD INDONESIA TBK, PT","JL MEDAN BINJAI KM 13.8 SUNGGAL, SEI SEMAYANG, KEC. SUNGGAL",061-80031731
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,"FASTFOOD INDONESIA, PT","JL JAMIN GINTING KM45 SIBOLANGIT, SUKA MAKMUR, KEC. SIBOLANGIT 20357",087867087576
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,"GLORI JAYA, PT","BANDARA KUALANAMU, PASAR ENAM KUALA NAMU, KEC. BERINGIN",085214978010
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,GUNUNG MAS GIOK LIE,"TJ MORAWA, TANJUNG MORAWA B, KEC. TANJUNG MORAWA",
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,IDM POINT KUALANAMU,"BANDARA KUALANAM U, PASAR ENAM KUALA NAMU, KEC. BERINGIN",
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,"KARYA CIPTA KUALA BERKAH, PT","BANDARA KUALANAMU, PASAR ENAM KUALA NAMU, KEC. BERINGIN",
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,KFC,"JL ARTERI KUALANAMU, TUMPATAN NIBUNG, KEC. BATANG KUIS 20372",0618-0110548
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,KFC <KENTUCKY FRIED CHICKEN>,"JL VETERAN KOMP BTC NO A 23-24, HELVETIA, KEC. LABUHAN DELI 20373",061-8446291
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,KFC SUZUYA PLAZA,"JL MEDAN-TANJUNG MORAWA SUZUYA PLAZA, TANJUNG MORAWA B, KEC. TANJUNG MORAWA 20362",061-7941748; 061-7944758
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,"LAKSAMANA CEMERLANG, PT <DAPUR BUNDA>","BANDARA KUALANAMU, PASAR ENAM KUALA NAMU, KEC. BERINGIN",
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,"LANGGENG SATYA PRATAMA, PT","BANDARA KUALA NAMU, PASAR ENAM KUALA NAMU, KEC. BERINGIN",081269339795
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,"MAKMUR REZEKI DWI KARSA, CV","BANDARA KUALANAMU LT 2, PASAR ENAM KUALA NAMU, KEC. BERINGIN",08116080807
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,"MAKMUR REZEKI, PT","BANDARA KUALANAMU, PASAR ENAM KUALA NAMU, KEC. BERINGIN",
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,"MITRA ADI PERKASA, PT <STAR BUCKS>","BANDARA KUALANAMU, PASAR ENAM KUALA NAMU, KEC. BERINGIN",
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,"PAHALA MULIA RAJA, PT","BANDARA KUALA NAMU, PASAR ENAM KUALA NAMU, KEC. BERINGIN",061-73359313
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,"PARHAN PRATAMA, PT","AREA PARKIRAN A BANDARA KUALANAMU, PASAR ENAM KUALA NAMU, KEC. BERINGIN",081264438220
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,"PRIMA USAHA MANDIRI, PT <A & W>","KOMP BANDARA KUALA NAMU, PASAR ENAM KUALA NAMU, KEC. BERINGIN",061-88880596
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,"RITA MANDIRI, PT","BANDARA KUALANAMU, PASAR ENAM KUALA NAMU, KEC. BERINGIN",082367106007
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,"ROTI BOY BAKES HOPPE, PT","BANDARA KUALANAMU, PASAR ENAM KUALA NAMU, KEC. BERINGIN",061-88880531
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,"SEBASTIAN CITRA INDONESIA, PT <ROTIO>","BANDARA KUALA NAMU, PASAR ENAM KUALA NAMU, KEC. BERINGIN",
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,"SEJATI JAYA LESTARI, PT <ROYAL CAFE>","BANDARA KUALANAMU LT I, PASAR ENAM KUALA NAMU, KEC. BERINGIN",082363694057
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,"SERGEI FUYITNO, PT","BANDARA KUALANAMU LT 2, PASAR ENAM KUALA NAMU, KEC. BERINGIN",061-88880573
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,SIMPANG TIGA RESTORAN,"JL MEDAN LUBUK PAKAM, TANJUNG MORAWA A, KEC. TANJUNG MORAWA 20362",
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,"TRANS BURGER, PT <WENDYS>","BANDARA KUALANAMU, PASAR ENAM KUALA NAMU, KEC. BERINGIN",061-88880526
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,TRI MITRA ORIJA SATIFA PT <BANGI KOPITIAM>,"BANDARA KUALA NAMU, PASAR ENAM KUALA NAMU, KEC. BERINGIN",
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,BESITANG HOTEL,"DSN 2 BUKIT HARAPAN, BUKIT SELAMAT, KEC. BESITANG 20859",081262835333
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,CABE IJO RESTO,"JL JENDERAL SUDIRMAN LK 1 KARTA, PERDAMAIAN, KEC. STABAT 20815",085830178435
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,CAFE HAYYUMI,"JL BAMBURUNCING RT. 10/RW. 10, PEKAN TANJUNG PURA, KEC. TANJUNG PURA 20853",081370312150
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,CFC CABANG STABAT,"JL KH ZAINUL ARIFIN LK 3, STABAT BARU, KEC. STABAT 20811",082283766260
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,GRAND MAJU HOTEL,"JL MERDEKA DOLOK SANGGUL, PASARIBU, KEC. DOLOK SANGGUL 22457",082233338857
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,DUMA SARI HOTEL,"JL LINGKAR TUKTUK, TUKTUK SIADONG, KEC. SIMANINDO 22395",0625-451121
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,SAMOSIR COTTAGE,"JL LINGKAR TUKTUK LUMBAN MANURUNG, TUKTUK SIADONG, KEC. SIMANINDO 22395",0625-451170
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,SAULINA RESORT HOTEL,"JL AEK RANGAT, SIOGUNG OGUNG, KEC. PANGURURAN 22392",0626-20810; 0626-20631
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,SILINTONG HOTEL,"JL RING ROAD, TUKTUK SIADONG, KEC. SIMANINDO 22395",0625-451242; 0625-431225
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,SOPO TOBA HOTEL,"UNJUR AMBARITA, DESA AMBARITA, UNJUR, KEC. SIMANINDO 22395",081218673753
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,TOBA BEACH HOTEL,"JL PANGAMBATAN, TOMOK, KEC. SIMANINDO",
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,TOLEDO INN,"JL RING ROAD, TUKTUK SIADONG, KEC. SIMANINDO",0625-451007; 0625-451006
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,PANTAI CERMIN RESORT HOTEL,"DS. I DESA PANTAI CERMIN KANAN, PANTAI CERMIN KANAN, KEC. PANTAI CERMIN",
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,PANTAI PONDOK PERMAI,"DSN 2 KOTAPARI, KOTA PARI, KEC. PANTAI CERMIN 20987",
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,SUDIMAMPIR RUMAH MAKAN,"SIMPANG TIGA PEKAN LK 2, SIMPANG TIGA PEKAN, KEC. PERBAUNGAN 20986",061-900174
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,100 RM,"DSN KANDIS, TANJUNG GADING, KEC. SEI SUKA 21257",0622-62334
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,GRAND PERMATA HOTEL,"JL LINTAS SUMATERA DSN CIKAMPAK DERMAI, AEK BATU, KEC. TORGAMBA 21572",0624-491188; 0624-491045
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,GRAND SUMA HOTEL,"GALON SIMPANG 4, SISUMUT, KEC. KOTA PINANG 21464",
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,ISTANA HOTEL,"SIMANINGGIR, KOTA PINANG, KEC. KOTA PINANG 21464",08239173752
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,ROYAL PERMATA HOTEL,"JL LINTAS SUMATERA DSN TELUK PINANG/RW. 11, ASAM JAWA, KEC. TORGAMBA 21572",0624-495788; 0624-495877
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,GRAND LABURA HOTEL,"JL M. SIDIK NO 76, AEK KANOPAN, KEC. KUALUH HULU 21475",061-062492107
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,CENDANA NUR DARUSSALAM,"JL IMAM BONJOL NO 47A, PASAR BARU, KEC. SIBOLGA KOTA",
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,MARSADA HOTEL,"JL TARUTUNG KM 2, HUTA BARANGAN, KEC. SIBOLGA UTARA 22514",081268655962
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,PRIMA INDAH II HOTEL,JL BRIGJEND KATAMSO NO 45 SIBOLGA,
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,SIBOLGA MARINE RESORT,"JL YOS SUDARSO NO29, KOTA BERINGIN, KEC. SIBOLGA KOTA 22521",0631-23278
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,WISATA INDAH HOTEL,"JL BRIGJEND KATAMSO NO 51, PASAR BARU, KEC. SIBOLGA KOTA",
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,THAMRIN RUMAH MAKAN,"JL THAMRIN, KOTA BERINGIN, KEC. SIBOLGA KOTA 22521",085262258888
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,TRESYA INT`L HOTEL,"JL JEND. SUDIRMAN KM . 6,5, SIJAMBI, KEC. DATUK BANDAR 21361",0623-596216; 0623-596217
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,GRAND MEGA HOTEL,"JL SANGNAWALUH KOMP MEGA LAND NO 3 4 C RT. 21/RW. 10, SIOPAT SUHU, KEC. SIANTAR TIMUR 21136",0622-27800
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,HORIZON HOTEL,"JL MEDAN GD SIANTAR CITY SQUARE RT. 02/RW. 04, NAGA PITA., KEC. SIANTAR MARTOBA 21138",0622-5891234
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,ROYAL PARBINA HOTEL,"JL AHMAD YANI NO 108 RT. 01/RW. 01, MERDEKA, KEC. SIANTAR TIMUR 21135",0622-7551756
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,SAPADIA HOTEL,"JL DIPONEGORO NO.21A RT. 1/RW. 1, KARO, KEC. SIANTAR SELATAN 21122",085262078588
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,AYAM PENYET CINDELARA S,"JL SM RAJA RT. 3/RW. 2, BAH KAPUL, KEC. SIANTAR SITALASARI 21139",
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,AYAM PENYET CINDELARAS,"JL H.ADAM MALIK RT. 03/RW. 01, TIMBANG GALUNG, KEC. SIANTAR BARAT 21116",
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,CATERING <NAPITUPULU>,"JL RICHARDO SIAHAAN RT. 11/RW. 04, AEK NAULI, KEC. SIANTAR SELATAN 21126",
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,"INTERNATIONAL RESTAURANT, CONVENTION HALL","JL GEREJA NO 38 RT. 11/RW. 4, KRISTEN, KEC. SIANTAR SELATAN 21124",0622-434222
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,"KFC RESTORAN , PEMATANG SIANTAR 2","JL SUTOMO 24 ABC, PROKLAMASI, KEC. SIANTAR BARAT",061-430348
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,61 HOTEL,"JL ISKANDAR MUDA NO 61 LK 1 RT. 02/RW. 12, SEI SIKAMBING D, KEC. MEDAN PETISAH 20119",
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,ACEH HOUSE HOTEL,"JL SRIWIJAYA UJUNG NO 4A LK 6, PETISAH TENGAH, KEC. MEDAN PETISAH 20112",061-4578800
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,"ADI MULIA GOLDEN LESTARY, PT","JL DIPONEGORO NO 8-10, PETISAH TENGAH, KEC. MEDAN PETISAH 20112",061-8819233
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,"ALEGRO FKTV, PT","JL IMAM BONJOL NO 9 GD PLAZA CIMB, PETISAH TENGAH, KEC. MEDAN PETISAH 20112",061-8050185
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,ALPHINN,"JL GATOT SUBROTO NO LING 7, S E K I P, KEC. MEDAN PETISAH 20113",061-4514006
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,AMALIUN HOTEL,JL AMALIUN NO21/23,
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,"ANTARES INDONESIA HOTEL (SINAR KARUNIA, PT)","JL SISINGAMANGARAJA NO 84 LK 2, M E S J I D, KEC. MEDAN KOTA 20213",061-7324000; 061-7323000
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,ARDINA HOTEL,"JL KRAKATAU RT. 04/RW. 04, PULO BRAYAN BENGKEL BARU, KEC. MEDAN TIMUR 20293",
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,ARYADUTA REGENCY HOTEL,"JL KAPT. MAULANA LUBIS NO 8, PETISAH TENGAH, KEC. MEDAN PETISAH",
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,ASEAN HOTEL,"JL WARINGIN, S E K I P, KEC. MEDAN PETISAH",
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,ASHLEY HALL HERMES PLACE POLONIA,"JL MALTER MONGONSI D I NO 4 E, POLONIA, KEC. MEDAN POLONIA 20152",087768885383
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,BANDARA HOTEL,"JL ABDULLAH LUBIS, MERDEKA, KEC. MEDAN BARU 21054",
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,BANDUNG HOTEL,"JL GATOT SUBROTO, SEI PUTIH BARAT, KEC. MEDAN PETISAH 20118",
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,BATIK HOTEL,"JL ISKANDAR MUDA NO 15, MERDEKA, KEC. MEDAN BARU 20154",061-88815555
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,BEST WESTERN ASEAN INTERNASIONAL HOTEL,"JL H ADAM MALIK NO 5, S E K I P, KEC. MEDAN PETISAH",061-4575888; 061-4521125
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,BUMI MALAYA HOTEL,"JL GATOT SUBROTO LK3, SIMPANG TANJUNG, KEC. MEDAN SUNGGAL",061-8457737
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,CANDI HOTEL,"JL DARUSALAM NO 124, BABURA, KEC. MEDAN SUNGGAL",061-4536888
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,CITI INN HOTEL,JL SUN YAT SEN NO 77,
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,CITI INTERNATIONAL HOTEL,"JL SUN YAT SEN NO 77, SEI RENGAS I, KEC. MEDAN KOTA 20214",061-7363479; 061-7324857
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,CITY IN HOTEL,"JL GANDHI NO 150 LK 3, SEI RENGAS I, KEC. MEDAN KOTA 20214",061-7356895
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,CORDELA HOTEL,"JL PROF HM YAMIN NO.88 RT. 02/RW. 02, SIDODADI, KEC. MEDAN TIMUR 20234",061-4515455
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,D PRIMA HOTEL,"JL STASIUN KERETA API LT 3, KESAWAN, KEC. MEDAN BARAT 20111",061-4561077; 061-4560922
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,DANAU TOBA HOTEL,"JL RAYA PELABUHAN LK 44, BELAWAN II, KEC. MEDAN BELAWAN",
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,DANAU TOBA INTERNATIONAL COTTAGE BELAWAN,JL GABION UJUNG BARU,
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,DANAU TOBA INTERNATIONAL HOTEL,"JL IMAM BONJOL NO 17, H A M D A N, KEC. MEDAN MAIMUN 061-(061) 4530553",061-0614157000
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,DELI HOTEL,"JL BINJAI KM 9 KP LALANG LK 3, LALANG, KEC. MEDAN SUNGGAL 20127",061-8451249
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,DHAKSINA HOTEL,"JL SM RAJA NO 20, M E S J I D, KEC. MEDAN KOTA 20213",061-7320000
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,DIMSUM AYUNG,"JL BABURA LAMA NO 10A, D A R A T, KEC. MEDAN BARU 20153",
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,EKA PURI HOTEL,"JL PURI NO 27 LK 7 RT. 11, KOTA MATSUM III, KEC. MEDAN KOTA 20215",085255521478
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,ELEGANT HOTEL,"JL JENDRAL GATOT SUBROTO NO 16, S E K I P, KEC. MEDAN PETISAH 20113",061-4537911
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,ELEGANT HOTEL,JL WARINGIN NO 2/16-D/H,
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,EMERALD GARDEN,"JL YOS SUDARSO NO 1 A, SILALAS, KEC. MEDAN BARAT 20114",061-6611888
SUMATERA UTARA,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,GAJAH MADA HOTEL,"JL GAJAH MADA NO 53, BABURA, KEC. MEDAN BARU 20154",061-4155411
